lead_id,advisor_crd,contacted_date,target,total_jobs,days_since_last_move,current_tenure_days,avg_prior_tenure_days,prior_job_tenure_days,second_prior_job_tenure_days,moves_3yr_verified,tenure_decay_ratio,move_acceleration_ratio,recency_tier
00QVS00000Bkngv2AB,4254265,2024-10-11,0,33,1863,,725.6060606060606,2094,1016,0,,2.06,Distant (> 2yr)
00QVS00000BzUpF2AV,6019784,2024-10-16,0,27,257,,713.851851851852,534,534,17,,1.0,Recent (6-12mo)
00QVS00000CACfR2AX,2766308,2024-12-11,0,34,1244,,669.7058823529411,267,267,0,,1.0,Distant (> 2yr)
00QVS00000CAj6d2AD,2246455,2024-10-21,1,40,-170,1125,659.9142857142856,1101,1101,1,1.7,1.0,Very Recent (< 6mo)
00QVS00000CTdOr2AL,2612637,2024-10-31,0,21,426,,1476.2380952380954,1820,101,2,,18.02,Moderate (1-2yr)
00QVS00000CXvKG2A1,2959328,2024-12-05,0,21,3375,,725.8095238095239,653,653,1,,1.0,Distant (> 2yr)
00QVS00000CXvXP2A1,2579974,2024-11-11,0,21,-140,2453,1406.6666666666667,2453,2453,0,1.74,1.0,Very Recent (< 6mo)
00QVS00000CXvYH2A1,1282634,2024-11-11,0,22,2788,,785.2272727272727,572,572,0,,1.0,Distant (> 2yr)
00QVS00000CXvZL2A1,3006190,2024-11-14,0,22,3299,,586.4545454545454,945,945,0,,1.0,Distant (> 2yr)
00QVS00000CXvbs2AD,3088659,2024-12-11,0,27,27,,1442.111111111111,1252,1252,4,,1.0,Very Recent (< 6mo)
00QVS00000CXvii2AD,4814969,2024-11-05,0,22,3875,,498.909090909091,325,325,0,,1.0,Distant (> 2yr)
00QVS00000CXvkk2AD,4949743,2024-11-11,0,32,230,,589.84375,951,951,8,,1.0,Recent (6-12mo)
00QVS00000CXvrD2AT,2269651,2024-11-08,0,30,1995,,1193.5333333333333,2159,2159,0,,1.0,Distant (> 2yr)
00QVS00000CXvru2AD,1887129,2024-11-14,0,154,7071,,4750.928571428567,264,4920,0,,0.05,Distant (> 2yr)
00QVS00000CXvsm2AD,2204528,2024-11-14,0,43,2465,,665.7674418604652,799,799,0,,1.0,Distant (> 2yr)
00QVS00000CXvsq2AD,2951380,2024-12-05,0,31,2078,,592.4516129032261,926,953,0,,0.97,Distant (> 2yr)
00QVS00000CXvyB2AT,732604,2024-11-11,0,46,2272,,777.1304347826089,1113,1113,0,,1.0,Distant (> 2yr)
00QVS00000CXvyT2AT,2224242,2024-11-11,1,43,5061,,2686.720930232558,2973,2973,0,,1.0,Distant (> 2yr)
00QVS00000CXw7B2AT,2807712,2024-12-05,0,24,1387,,2578.833333333334,1142,1142,0,,1.0,Distant (> 2yr)
00QVS00000CXw7D2AT,4233680,2024-11-06,0,36,1358,,934.2777777777782,1142,1142,0,,1.0,Distant (> 2yr)
00QVS00000CXwBH2A1,2636847,2024-11-08,0,22,-362,2863,1108.7777777777778,2863,2863,0,2.58,1.0,Very Recent (< 6mo)
00QVS00000CXwCn2AL,4534577,2024-12-05,0,35,234,,1242.1142857142856,2593,2593,9,,1.0,Recent (6-12mo)
00QVS00000CXwIq2AL,4144037,2024-11-07,0,23,293,,1287.0434782608697,2018,1260,2,,1.6,Recent (6-12mo)
00QVS00000CXwJx2AL,1344350,2024-11-07,0,32,1247,,1894.71875,2959,2959,0,,1.0,Distant (> 2yr)
00QVS00000CXwKe2AL,2109597,2024-11-08,0,24,1109,,1885.333333333334,2888,2870,0,,1.01,Distant (> 2yr)
00QVS00000CXwLC2A1,2877392,2024-11-12,0,41,218,,970.5121951219511,822,2056,10,,0.4,Recent (6-12mo)
00QVS00000CXwPy2AL,2595709,2024-11-11,1,30,-3,1185,951.1428571428571,1185,1075,0,1.25,1.1,Very Recent (< 6mo)
00QVS00000CXwQh2AL,1645215,2024-11-25,0,34,3177,,2898.0,1870,1875,0,,1.0,Distant (> 2yr)
00QVS00000CXwRD2A1,4380057,2024-11-08,0,30,-6,1042,1219.1153846153845,1030,1030,0,0.85,1.0,Very Recent (< 6mo)
00QVS00000CXwY82AL,2894882,2024-11-11,0,21,-206,4951,972.375,4950,4950,0,5.09,1.0,Very Recent (< 6mo)
00QVS00000CXwcT2AT,2485513,2024-11-11,0,25,2609,,1043.52,1825,1825,0,,1.0,Distant (> 2yr)
00QVS00000CXwcd2AD,2724529,2024-11-11,0,25,1596,,2340.9199999999996,2950,2950,0,,1.0,Distant (> 2yr)
00QVS00000CXwe12AD,2218291,2024-11-07,0,28,2458,,679.0714285714286,407,409,0,,1.0,Distant (> 2yr)
00QVS00000CXwex2AD,1868597,2024-11-11,0,21,-206,2617,2634.315789473684,2617,3991,0,0.99,0.66,Very Recent (< 6mo)
00QVS00000CbSw62AF,1496318,2024-11-05,0,26,1847,,688.2692307692308,679,679,0,,1.0,Distant (> 2yr)
00QVS00000Ci6JU2AZ,2900049,2024-11-12,0,33,2575,,508.24242424242436,1850,1104,0,,1.68,Distant (> 2yr)
00QVS00000Cyign2AB,5066376,2024-11-15,0,22,-19,800,884.3529411764706,800,800,2,0.9,1.0,Very Recent (< 6mo)
00QVS00000CyjD32AJ,2035994,2024-11-15,0,35,5342,,816.5142857142856,139,139,0,,1.0,Distant (> 2yr)
00QVS00000CzC8e2AF,5158063,2024-11-25,0,39,1883,,952.3589743589744,573,573,0,,1.0,Distant (> 2yr)
00QVS00000CzWDF2A3,4696255,2024-11-18,0,26,103,,438.42307692307685,405,405,9,,1.0,Very Recent (< 6mo)
00QVS00000CzXjh2AF,5237132,2024-11-19,0,23,992,,839.4782608695651,1218,1218,3,,1.0,Distant (> 2yr)
00QVS00000DDvll2AD,5527321,2024-11-22,1,43,-180,245,1379.7499999999998,245,245,2,0.18,1.0,Very Recent (< 6mo)
00QVS00000DNQ0y2AH,2321041,2024-12-06,0,30,1498,,2538.5,2663,2668,1,,1.0,Distant (> 2yr)
00QVS00000DNRsI2AX,4121501,2024-12-05,0,23,1017,,789.9565217391304,370,859,2,,0.43,Distant (> 2yr)
00QVS00000DNRsT2AX,2310318,2024-12-02,0,26,11,,935.1153846153848,2649,2649,4,,1.0,Very Recent (< 6mo)
00QVS00000DNRzT2AX,4469588,2024-12-03,0,34,3864,,1037.5882352941173,258,258,0,,1.0,Distant (> 2yr)
00QVS00000DNS7R2AX,2447250,2024-12-03,0,28,915,,868.6071428571429,1675,1675,3,,1.0,Distant (> 2yr)
00QVS00000DNS8Q2AX,2745464,2024-12-11,0,34,-117,1667,4046.1333333333328,956,956,4,0.41,1.0,Very Recent (< 6mo)
00QVS00000DNS8U2AX,4210203,2024-12-11,0,21,827,,1081.142857142857,1526,1526,4,,1.0,Distant (> 2yr)
00QVS00000DNS9B2AX,5132549,2024-12-11,0,29,-56,2184,821.0,2184,544,0,2.66,4.01,Very Recent (< 6mo)
00QVS00000DNSC42AP,2663773,2024-12-11,1,26,2350,,740.6153846153845,452,573,0,,0.79,Distant (> 2yr)
00QVS00000DNSCa2AP,2532011,2024-12-04,1,28,1569,,1750.2857142857142,1051,1051,0,,1.0,Distant (> 2yr)
00QVS00000DNSN72AP,5553410,2024-12-03,0,21,917,,1201.0952380952383,1567,1567,7,,1.0,Distant (> 2yr)
00QVS00000DNSNE2A5,4588902,2024-12-03,0,38,2262,,867.6842105263158,1146,1146,1,,1.0,Distant (> 2yr)
00QVS00000DNSSw2AP,4757238,2024-12-05,0,25,968,,776.16,237,237,6,,1.0,Distant (> 2yr)
00QVS00000DNSYw2AP,4015302,2024-12-04,0,23,1132,,1647.695652173913,157,2185,0,,0.07,Distant (> 2yr)
00QVS00000DNSZF2A5,5722114,2024-12-04,0,25,887,,1935.3999999999999,2907,2907,15,,1.0,Distant (> 2yr)
00QVS00000DNSaO2AX,2692128,2024-12-05,0,22,2218,,725.5909090909092,934,934,1,,1.0,Distant (> 2yr)
00QVS00000DNaoD2AT,5304772,2024-12-03,0,55,-100,1851,447.4615384615384,1850,1851,0,4.14,1.0,Very Recent (< 6mo)
00QVS00000DNap72AD,2044457,2024-12-03,0,22,2521,,468.22727272727275,3,3,0,,,Distant (> 2yr)
00QVS00000DNavv2AD,2242326,2024-12-03,0,22,1861,,885.9545454545454,320,329,0,,0.97,Distant (> 2yr)
00QVS00000DNb3j2AD,1574518,2024-12-12,0,36,2570,,620.6666666666666,1217,1217,0,,1.0,Distant (> 2yr)
00QVS00000DNbAx2AL,1824688,2024-12-03,0,27,1224,,2106.962962962963,201,201,0,,1.0,Distant (> 2yr)
00QVS00000DNbH62AL,2342262,2024-12-17,0,21,-195,2201,1008.6842105263157,2201,1789,0,2.18,1.23,Very Recent (< 6mo)
00QVS00000DNbJr2AL,1040390,2024-12-10,0,37,2491,,1736.1081081081081,2259,2259,0,,1.0,Distant (> 2yr)
00QVS00000DkY5f2AF,5231917,2024-12-10,0,23,584,591,771.5454545454547,1677,1677,3,0.77,1.0,Moderate (1-2yr)
00QVS00000Dp2I32AJ,4060498,2024-12-12,0,27,1010,,1239.9629629629633,3156,3156,6,,1.0,Distant (> 2yr)
00QVS00000DtV6v2AF,247487,2024-12-13,1,23,406,,1772.304347826087,3201,3201,4,,1.0,Moderate (1-2yr)
00QVS00000E3bFt2AJ,1174064,2024-12-18,0,24,3774,,776.2916666666667,841,841,0,,1.0,Distant (> 2yr)
00QVS00000EJ5Ow2AL,5296974,2024-12-27,0,24,2188,,978.7083333333334,1217,1217,0,,1.0,Distant (> 2yr)
00QDn000007DNHOMA4,1046173,2024-08-22,0,1,,,2423.0,,,0,,,No Prior Moves
00QDn000007DP05MAG,4557312,2024-09-25,0,1,,,7210.0,,,1,,,No Prior Moves
00QDn000007DWTdMAO,6816503,2024-08-09,0,1,,1677,,,,0,,,No Prior Moves
00QDn000008AseQMAS,4092965,2024-06-12,0,1,,,2050.0,,,0,,,No Prior Moves
00QDn000008CEFKMA4,5373494,2024-07-30,0,1,,,362.0,,,0,,,No Prior Moves
00QDn000008CdCDMA0,6405937,2024-05-03,0,1,,,2228.0,,,0,,,No Prior Moves
00QDn000008CdKeMAK,5885757,2024-08-04,0,1,,,1758.0,,,0,,,No Prior Moves
00QDn000008CdSiMAK,5476519,2024-10-30,0,1,,,179.0,,,0,,,No Prior Moves
00QDn000008CdTCMA0,6008203,2024-08-16,0,1,,,954.0,,,0,,,No Prior Moves
00QDn000008CdXsMAK,4999466,2024-09-03,0,1,,,4305.0,,,0,,,No Prior Moves
00QDn000008CddDMAS,6250061,2024-09-11,0,1,,,3474.0,,,1,,,No Prior Moves
00QDn000008Cjt8MAC,7521311,2024-07-17,0,1,,938,,,,0,,,No Prior Moves
00QDn000008CwXSMA0,4029404,2024-10-02,0,1,,,132.0,,,0,,,No Prior Moves
00QDn000008CwYJMA0,2726593,2024-12-17,0,1,,,45.0,,,0,,,No Prior Moves
00QDn000009qk6cMAA,4829878,2024-10-30,0,1,,2394,,,,0,,,No Prior Moves
00QDn000009qk76MAA,4898026,2024-07-30,0,1,,,10.0,,,0,,,No Prior Moves
00QDn000009qkD6MAI,5375980,2024-10-30,0,1,,,1205.0,,,0,,,No Prior Moves
00QDn000009qnB5MAI,5317258,2024-08-19,0,1,,,4024.0,,,0,,,No Prior Moves
00QDn000009qyNfMAI,2198217,2024-05-28,0,1,,,5309.0,,,0,,,No Prior Moves
00QDn000009qyaHMAQ,2976008,2024-12-10,0,1,,,3122.0,,,0,,,No Prior Moves
00QDn000009qydnMAA,5356377,2024-10-14,0,1,,,2039.0,,,0,,,No Prior Moves
00QDn000009rFPrMAM,2175467,2024-12-10,0,1,,,5365.0,,,0,,,No Prior Moves
00QDn000009srs7MAA,6598859,2024-07-17,0,1,,,850.0,,,0,,,No Prior Moves
00QDn000009srx1MAA,7023299,2024-10-15,0,1,,,80.0,,,0,,,No Prior Moves
00QDn000009t8GDMAY,7279993,2024-06-18,0,1,,,975.0,,,1,,,No Prior Moves
00QDn000009t8HEMAY,6921585,2024-06-24,0,1,,,1835.0,,,1,,,No Prior Moves
00QDn000009tJjnMAE,6356064,2024-07-17,0,1,,,1620.0,,,0,,,No Prior Moves
00QDn000009tJl9MAE,5788498,2024-07-17,0,1,,,5171.0,,,1,,,No Prior Moves
00QDn000009tJlEMAU,5098028,2024-07-17,1,1,,,449.0,,,1,,,No Prior Moves
00QDn000009tNVtMAM,7012754,2024-11-15,0,1,,,2249.0,,,1,,,No Prior Moves
00QDn000009tnZyMAI,6495226,2024-10-30,0,1,,,80.0,,,0,,,No Prior Moves
00QDn000009tnaXMAQ,4297051,2024-09-19,0,1,,,190.0,,,0,,,No Prior Moves
00QDn000009u4YAMAY,7092868,2024-10-23,0,1,,,55.0,,,0,,,No Prior Moves
00QDn00000Bo6VwMAJ,7052621,2024-10-23,0,1,,,84.0,,,0,,,No Prior Moves
00QDn00000C6bu1MAB,6656663,2024-07-24,0,1,,,967.0,,,0,,,No Prior Moves
00QDn00000C6bvSMAR,4131760,2024-06-28,0,1,,,5159.0,,,1,,,No Prior Moves
00QDn00000C7XDpMAN,1139811,2024-10-03,0,1,,,969.0,,,0,,,No Prior Moves
00QDn00000C8ObfMAF,2805740,2024-10-03,0,1,,,1067.0,,,0,,,No Prior Moves
00QVS0000041iGS2AY,4522566,2024-03-19,0,1,,,4164.0,,,0,,,No Prior Moves
00QVS0000041iIZ2AY,7133183,2024-03-07,0,1,,2098,,,,0,,,No Prior Moves
00QVS0000041iNK2AY,4599450,2024-06-27,0,1,,,935.0,,,0,,,No Prior Moves
00QVS0000041iTG2AY,5107017,2024-06-28,0,1,,,1997.0,,,0,,,No Prior Moves
00QVS0000041iVu2AI,4899414,2024-02-27,0,1,,,4834.0,,,0,,,No Prior Moves
00QVS0000041iWy2AI,5841447,2024-11-20,0,1,,,90.0,,,0,,,No Prior Moves
00QVS0000041iXP2AY,5448876,2024-02-29,0,1,,,77.0,,,0,,,No Prior Moves
00QVS000004MNSl2AO,5261099,2024-06-20,0,1,,,3429.0,,,1,,,No Prior Moves
00QVS000004MNSu2AO,2000156,2024-06-21,0,1,,,1122.0,,,0,,,No Prior Moves
00QVS000004MNT32AO,4644343,2024-06-28,0,1,,,3511.0,,,1,,,No Prior Moves
00QVS000004MNTP2A4,7284276,2024-06-21,0,1,,,1145.0,,,1,,,No Prior Moves
00QVS000004MNTq2AO,5899721,2024-06-24,0,1,,,4370.0,,,1,,,No Prior Moves
00QVS000004MNTw2AO,2536569,2024-06-28,0,1,,,2803.0,,,0,,,No Prior Moves
00QVS000004MNU82AO,6130423,2024-06-28,0,1,,,3495.0,,,1,,,No Prior Moves
00QVS000004MNUB2A4,1527341,2024-06-28,0,1,,,3270.0,,,1,,,No Prior Moves
00QVS000004MNUm2AO,4771134,2024-06-28,0,1,,,3315.0,,,0,,,No Prior Moves
00QVS000004MNUo2AO,6046301,2024-06-28,0,1,,,239.0,,,0,,,No Prior Moves
00QVS000004MNUr2AO,5007439,2024-06-28,0,1,,,6793.0,,,1,,,No Prior Moves
00QVS000004nw7I2AQ,5725013,2024-06-20,0,1,,,2698.0,,,0,,,No Prior Moves
00QVS000004nw7i2AA,7630040,2024-06-28,0,1,,,232.0,,,1,,,No Prior Moves
00QVS000004nw7s2AA,6763752,2024-06-28,0,1,,,485.0,,,0,,,No Prior Moves
00QVS000004nw7u2AA,7313656,2024-06-28,0,1,,,620.0,,,1,,,No Prior Moves
00QVS0000050Dqz2AE,1562942,2024-03-22,1,1,,,6.0,,,0,,,No Prior Moves
00QVS0000050Dr02AE,6349554,2024-06-28,0,1,,,1671.0,,,0,,,No Prior Moves
00QVS0000051dPU2AY,6829578,2024-08-02,0,1,,,2355.0,,,1,,,No Prior Moves
00QVS0000052q0U2AQ,6013756,2024-03-26,0,1,,,699.0,,,0,,,No Prior Moves
00QVS00000535iq2AA,6630305,2024-03-26,0,1,,3272,,,,0,,,No Prior Moves
00QVS00000535k72AA,7295407,2024-12-13,0,1,,1668,,,,0,,,No Prior Moves
00QVS000005SLxW2AW,7218874,2024-12-10,0,1,,,209.0,,,0,,,No Prior Moves
00QVS000005SP792AG,6904175,2024-04-02,0,1,,,723.0,,,0,,,No Prior Moves
00QVS000005SP7P2AW,6286739,2024-04-02,0,1,,4042,,,,0,,,No Prior Moves
00QVS000005SP7m2AG,4979954,2024-04-02,0,1,,,198.0,,,0,,,No Prior Moves
00QVS000005SP7r2AG,6448523,2024-04-02,0,1,,,821.0,,,0,,,No Prior Moves
00QVS000005SP812AG,3087361,2024-04-02,0,1,,,5769.0,,,0,,,No Prior Moves
00QVS000005SP842AG,6943209,2024-04-02,0,1,,,1044.0,,,1,,,No Prior Moves
00QVS000005SP8q2AG,6917309,2024-04-02,0,1,,,658.0,,,0,,,No Prior Moves
00QVS000005SP8r2AG,6702234,2024-04-02,0,1,,,334.0,,,0,,,No Prior Moves
00QVS000005SP912AG,6345992,2024-04-02,0,1,,,24.0,,,0,,,No Prior Moves
00QVS000005SP942AG,7112202,2024-04-02,0,1,,,56.0,,,0,,,No Prior Moves
00QVS000005SP9A2AW,6058027,2024-04-03,0,1,,,1821.0,,,0,,,No Prior Moves
00QVS000005SP9Y2AW,6561434,2024-04-03,0,1,,,1374.0,,,1,,,No Prior Moves
00QVS000005SP9g2AG,7178581,2024-08-30,0,1,,1975,,,,0,,,No Prior Moves
00QVS000005SPDs2AO,5370514,2024-04-03,0,1,,3940,,,,0,,,No Prior Moves
00QVS000005SPE42AO,6508171,2024-12-04,0,1,,,427.0,,,0,,,No Prior Moves
00QVS000005SPEV2A4,5014422,2024-06-04,0,1,,,2834.0,,,0,,,No Prior Moves
00QVS000005SPEm2AO,6464787,2024-04-03,0,1,,,576.0,,,0,,,No Prior Moves
00QVS000005Umlf2AC,5692795,2024-04-03,0,1,,,1732.0,,,0,,,No Prior Moves
00QVS000005Umll2AC,5358051,2024-04-17,0,1,,,2931.0,,,0,,,No Prior Moves
00QVS000005UmmO2AS,6732640,2024-04-05,0,1,,,856.0,,,0,,,No Prior Moves
00QVS000005UmmW2AS,6548325,2024-04-05,0,1,,,496.0,,,0,,,No Prior Moves
00QVS000005Umma2AC,6837450,2024-04-05,0,1,,2765,,,,0,,,No Prior Moves
00QVS000005Ummc2AC,2796012,2024-04-05,0,1,,,2672.0,,,0,,,No Prior Moves
00QVS000005Ummn2AC,1729281,2024-04-05,0,1,,,262.0,,,0,,,No Prior Moves
00QVS000005Ummx2AC,5947421,2024-04-05,0,1,,,1918.0,,,0,,,No Prior Moves
00QVS000005Umn52AC,6447390,2024-04-05,0,1,,,1074.0,,,0,,,No Prior Moves
00QVS000005UmnA2AS,5970159,2024-04-05,0,1,,,4314.0,,,1,,,No Prior Moves
00QVS000005UmnF2AS,5713881,2024-04-05,0,1,,,681.0,,,0,,,No Prior Moves
00QVS000005UmnG2AS,5307693,2024-04-05,0,1,,,1644.0,,,0,,,No Prior Moves
00QVS000005UmnJ2AS,6211524,2024-04-05,0,1,,1680,,,,0,,,No Prior Moves
00QVS000005UmnZ2AS,5661039,2024-04-05,0,1,,,4572.0,,,1,,,No Prior Moves
00QVS000005Umnc2AC,6517530,2024-04-05,0,1,,3469,,,,0,,,No Prior Moves
00QVS000005Umng2AC,6204089,2024-04-05,0,1,,,976.0,,,0,,,No Prior Moves
00QVS000005Umnh2AC,7155492,2024-10-30,0,1,,2220,,,,0,,,No Prior Moves
00QVS000005Umno2AC,5130381,2024-04-05,0,1,,,2908.0,,,0,,,No Prior Moves
00QVS000005azQH2AY,6829418,2024-04-08,0,1,,,1647.0,,,1,,,No Prior Moves
00QVS000005i6PN2AY,2684494,2024-04-11,0,1,,,3675.0,,,1,,,No Prior Moves
00QVS000005i6PY2AY,6210980,2024-04-10,0,1,,3956,,,,0,,,No Prior Moves
00QVS000005i6Pj2AI,1923001,2024-04-10,0,1,,,7239.0,,,1,,,No Prior Moves
00QVS000005i6Pw2AI,6998333,2024-04-16,0,1,,,1982.0,,,1,,,No Prior Moves
00QVS000005i6Q72AI,1963933,2024-04-16,0,1,,,6658.0,,,1,,,No Prior Moves
00QVS000005i6QX2AY,6534299,2024-04-16,0,1,,,2878.0,,,1,,,No Prior Moves
00QVS000005i7yb2AA,5904164,2024-04-10,0,1,,,2275.0,,,0,,,No Prior Moves
00QVS000005i7zB2AQ,4307771,2024-04-11,0,1,,,832.0,,,0,,,No Prior Moves
00QVS000005i7zN2AQ,6861108,2024-04-10,0,1,,2831,,,,0,,,No Prior Moves
00QVS000005i7zR2AQ,4503501,2024-04-10,0,1,,,821.0,,,0,,,No Prior Moves
00QVS000005i7zb2AA,6283202,2024-04-10,0,1,,,1432.0,,,0,,,No Prior Moves
00QVS000005i8042AA,5442561,2024-12-17,0,1,,,1031.0,,,0,,,No Prior Moves
00QVS000005i80K2AQ,5884034,2024-04-10,0,1,,,3479.0,,,0,,,No Prior Moves
00QVS000005zksn2AA,5867319,2024-04-17,0,1,,,3826.0,,,1,,,No Prior Moves
00QVS000005zkt82AA,5805862,2024-04-17,0,1,,,1287.0,,,0,,,No Prior Moves
00QVS000005zktD2AQ,6907522,2024-04-17,0,1,,2714,,,,0,,,No Prior Moves
00QVS000005zktH2AQ,7064894,2024-04-19,0,1,,,1058.0,,,1,,,No Prior Moves
00QVS000005zkti2AA,6217497,2024-04-19,0,1,,2773,,,,0,,,No Prior Moves
00QVS000005zku52AA,5414312,2024-04-19,0,1,,,175.0,,,0,,,No Prior Moves
00QVS000005zkuD2AQ,5525457,2024-04-30,0,1,,,4842.0,,,1,,,No Prior Moves
00QVS000005zkuP2AQ,5841670,2024-04-30,0,1,,,363.0,,,0,,,No Prior Moves
00QVS000005zkuS2AQ,6291965,2024-04-30,0,1,,,1550.0,,,0,,,No Prior Moves
00QVS000005znCQ2AY,5984255,2024-04-17,0,1,,,2031.0,,,0,,,No Prior Moves
00QVS000005znCg2AI,6525468,2024-04-17,0,1,,,703.0,,,0,,,No Prior Moves
00QVS000005znDO2AY,6571531,2024-04-23,0,1,,,1304.0,,,0,,,No Prior Moves
00QVS000005znDS2AY,7160338,2024-04-23,0,1,,,365.0,,,0,,,No Prior Moves
00QVS000005znDX2AY,6504959,2024-12-18,0,1,,,1497.0,,,1,,,No Prior Moves
00QVS000005znDZ2AY,6242298,2024-04-23,0,1,,,335.0,,,0,,,No Prior Moves
00QVS000005znDk2AI,4908082,2024-04-23,0,1,,,77.0,,,0,,,No Prior Moves
00QVS000005znDy2AI,6246601,2024-04-23,0,1,,4002,,,,0,,,No Prior Moves
00QVS000005znEA2AY,7011440,2024-04-23,0,1,,,1839.0,,,1,,,No Prior Moves
00QVS000005znEh2AI,6102725,2024-04-24,0,1,,,102.0,,,0,,,No Prior Moves
00QVS000005znEk2AI,6285866,2024-04-25,0,1,,4244,,,,0,,,No Prior Moves
00QVS000005znEn2AI,6549370,2024-04-24,0,1,,,1555.0,,,0,,,No Prior Moves
00QVS000005znEw2AI,6526883,2024-04-24,0,1,,2925,,,,0,,,No Prior Moves
00QVS000005znHo2AI,4712824,2024-05-01,0,1,,,1478.0,,,0,,,No Prior Moves
00QVS000005znI22AI,6484001,2024-06-24,0,1,,,614.0,,,0,,,No Prior Moves
00QVS000005znIH2AY,5636921,2024-05-01,0,1,,,3175.0,,,0,,,No Prior Moves
00QVS000005znIO2AY,6550161,2024-05-01,0,1,,,1036.0,,,0,,,No Prior Moves
00QVS000005znIl2AI,7256936,2024-05-01,0,1,,,1251.0,,,1,,,No Prior Moves
00QVS000005znIr2AI,6986859,2024-05-02,0,1,,,826.0,,,1,,,No Prior Moves
00QVS000005znJ62AI,1414989,2024-05-01,0,1,,,934.0,,,0,,,No Prior Moves
00QVS000005zoW52AI,2257293,2024-04-22,0,1,,,7188.0,,,1,,,No Prior Moves
00QVS000005zoW72AI,5705367,2024-06-24,0,1,,,5237.0,,,1,,,No Prior Moves
00QVS000005zoWU2AY,2820747,2024-04-18,0,1,,,9105.0,,,1,,,No Prior Moves
00QVS000005zoWX2AY,5514768,2024-04-18,0,1,,,4389.0,,,1,,,No Prior Moves
00QVS000005zoWj2AI,5111459,2024-04-24,0,1,,,5257.0,,,1,,,No Prior Moves
00QVS000005zoWm2AI,2952987,2024-04-24,0,1,,3611,,,,0,,,No Prior Moves
00QVS000005zoWz2AI,6897399,2024-04-22,0,1,,,2065.0,,,1,,,No Prior Moves
00QVS000005zoX12AI,4333777,2024-04-18,0,1,,,1092.0,,,1,,,No Prior Moves
00QVS000005zoX62AI,5473403,2024-04-24,0,1,,,5841.0,,,1,,,No Prior Moves
00QVS000005zoX82AI,1368072,2024-04-24,0,1,,,778.0,,,1,,,No Prior Moves
00QVS000005zoXK2AY,7225017,2024-04-17,0,1,,1736,,,,0,,,No Prior Moves
00QVS000005zoXQ2AY,6490819,2024-04-17,0,1,,,297.0,,,0,,,No Prior Moves
00QVS000006RVym2AG,5545294,2024-04-30,1,1,,747,,,,0,,,No Prior Moves
00QVS000006YI8P2AW,7408888,2024-05-10,0,1,,1344,,,,0,,,No Prior Moves
00QVS000006YI902AG,7031562,2024-05-13,0,1,,,1299.0,,,1,,,No Prior Moves
00QVS000006YI952AG,5144936,2024-05-06,0,1,,,1900.0,,,0,,,No Prior Moves
00QVS000006YI9L2AW,1737715,2024-05-06,0,1,,,763.0,,,0,,,No Prior Moves
00QVS000006YI9b2AG,5529414,2024-05-06,0,1,,,972.0,,,0,,,No Prior Moves
00QVS000006YI9u2AG,2082723,2024-05-08,0,1,,,4437.0,,,0,,,No Prior Moves
00QVS000006YIAw2AO,7438091,2024-05-14,0,1,,1442,,,,0,,,No Prior Moves
00QVS000006lgcU2AQ,6849983,2024-05-15,0,1,,,986.0,,,1,,,No Prior Moves
00QVS000006lgdE2AQ,6278556,2024-05-15,0,1,,,33.0,,,0,,,No Prior Moves
00QVS000006lgdH2AQ,6696190,2024-05-15,0,1,,2809,,,,0,,,No Prior Moves
00QVS000006lgdK2AQ,6543165,2024-05-15,0,1,,3617,,,,0,,,No Prior Moves
00QVS000006lgdd2AA,5841016,2024-05-15,0,1,,,431.0,,,0,,,No Prior Moves
00QVS000006lgdg2AA,6656223,2024-05-15,0,1,,2454,,,,0,,,No Prior Moves
00QVS000006lgdh2AA,6802558,2024-12-10,0,1,,1942,,,,0,,,No Prior Moves
00QVS000006lgdp2AA,6014040,2024-05-15,0,1,,,1534.0,,,0,,,No Prior Moves
00QVS000006lgdt2AA,6691463,2024-05-15,0,1,,,399.0,,,0,,,No Prior Moves
00QVS000006suRA2AY,4799473,2024-05-14,0,1,,,371.0,,,0,,,No Prior Moves
00QVS000006suRB2AY,5794448,2024-05-16,0,1,,,258.0,,,0,,,No Prior Moves
00QVS000006suRW2AY,4925598,2024-05-14,0,1,,,1403.0,,,0,,,No Prior Moves
00QVS000006suRp2AI,5517504,2024-05-14,0,1,,,29.0,,,0,,,No Prior Moves
00QVS000006suRs2AI,5558243,2024-05-14,0,1,,,910.0,,,0,,,No Prior Moves
00QVS000006suRv2AI,5687450,2024-05-14,0,1,,,259.0,,,0,,,No Prior Moves
00QVS000006suS52AI,4955912,2024-05-14,0,1,,,881.0,,,0,,,No Prior Moves
00QVS000006suSN2AY,5148505,2024-05-14,0,1,,,807.0,,,0,,,No Prior Moves
00QVS000006suSe2AI,5325245,2024-05-14,0,1,,,405.0,,,0,,,No Prior Moves
00QVS000006suSw2AI,5612028,2024-05-14,0,1,,,34.0,,,0,,,No Prior Moves
00QVS000006suSy2AI,4823583,2024-05-14,0,1,,,1768.0,,,0,,,No Prior Moves
00QVS000006suT12AI,5642655,2024-05-14,0,1,,,998.0,,,0,,,No Prior Moves
00QVS000006suTU2AY,4833599,2024-05-14,0,1,,,111.0,,,0,,,No Prior Moves
00QVS000006suTY2AY,5114072,2024-05-14,0,1,,,340.0,,,0,,,No Prior Moves
